,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
1198,62084319,002755.XSHE,17.9831,,4.348,3.2791,5045.458,92816.0312,121.2177,15209.2979,19.8633,2021-01-01,15.5216
1199,62083722,002756.XSHE,88.1605,,5.8942,4.2986,43.2454,38443.0234,208.4381,23552.2656,127.7004,2021-01-01,60.6687
1200,62083241,002757.XSHE,18.4392,,2.3575,2.3632,-32.8825,29546.8066,45.9157,24122.7461,37.4867,2021-01-01,22.4807
1201,62086170,002758.XSHE,270.1202,,1.7511,3.8062,-34.8679,48798.5,57.8262,19501.9551,23.1098,2021-01-01,230.799
1202,62083363,002759.XSHE,-17.1216,,2.5366,10.1721,-571.7126,40215.2578,66.8378,40215.2578,66.8378,2021-01-01,205.873
1203,62082494,002760.XSHE,22.906,,2.4086,2.3529,-33.4169,8800.0,14.8984,7617.6875,12.8967,2021-01-01,22.5213
1204,62083234,002761.XSHE,9.0645,,2.0863,0.1069,5.5333,108134.0078,88.8862,24202.2812,19.8943,2021-01-01,10.642999999999999
1205,62084088,002762.XSHE,68.3646,,2.0898,5.4706,-54.9026,35402.5,20.4626,19263.4473,11.1343,2021-01-01,43.9079
1206,62082987,002763.XSHE,22.2217,,1.5517,1.2825,17.1077,41128.5,30.2294,19264.7266,14.1596,2021-01-01,16.648
1207,62084912,002765.XSHE,-38.9947,,1.7965,1.9718,-490.9877,57517.5273,33.3026,36910.9141,21.3714,2021-01-01,-22.3254
1208,62084325,002766.XSHE,139.8801,,4.6997,1.8911,29.4682,42175.4023,19.0211,29548.3828,13.3263,2021-01-01,244.3553
1209,62086349,002767.XSHE,61.9549,,2.1646,4.5578,28.7234,15000.0,16.2,12504.7852,13.5052,2021-01-01,58.8704
1210,62086182,002768.XSHE,10.4995,,2.8019,1.1598,18.4665,27125.0,84.9555,17671.4512,55.347,2021-01-01,21.451999999999998
1211,62083151,002769.XSHE,55.3021,,1.6703,0.3927,6.7139,37331.8047,23.7057,26176.5293,16.6221,2021-01-01,37.6623
1212,62082628,002770.XSHE,-9.4284,,1.235,6.8696,-48.2097,109486.7812,19.4886,60193.9297,10.7145,2021-01-01,-11.1379
1213,62084374,002771.XSHE,78.5496,,3.1936,3.554,210.7123,20976.4102,22.0882,14887.2666,15.6763,2021-01-01,64.3331
1214,62083910,002772.XSHE,28.3848,,1.7304,2.9868,22.7561,36771.4219,42.471000000000004,25487.8086,29.4384,2021-01-01,62.0886
1215,62086163,002773.XSHE,59.5636,,8.7619,13.885,-115.1587,92155.5,443.7287,68165.0469,328.2147,2021-01-01,61.7843
1216,62086133,002774.XSHE,87.9759,,1.9909999999999999,2.359,-28.6823,33929.0898,21.2735,27986.1602,17.5473,2021-01-01,102.8486
1217,62085010,002775.XSHE,13.2884,,1.0159,0.9154,3.6458,51276.0312,24.8689,41394.8242,20.0765,2021-01-01,10.1456
1218,62084039,002776.XSHE,15.4878,,1.1041,3.2899,8.9586,53798.9102,28.1368,53798.9102,28.1368,2021-01-01,18.6783
1219,62086144,002777.XSHE,44.1912,,6.3307,7.191,-129.2454,31402.3867,73.2932,27227.7227,63.5495,2021-01-01,45.3846
1220,62085722,002778.XSHE,48.9629,,4.6625,2.4869,18.0498,8910.9502,21.2704,6424.6704,15.3357,2021-01-01,131.5167
1221,62082504,002779.XSHE,-185.1468,,2.63,4.4379,-271.068,13200.0,16.7376,11843.4521,15.0175,2021-01-01,215.2203
1222,62086039,002780.XSHE,-72.7366,,4.9543,7.0448,-17.4116,14536.8643,28.8993,10856.6875,21.5831,2021-01-01,-97.1897
1223,62084599,002781.XSHE,-54.8835,,1.7671,1.2094,-212.01,22500.0,33.8625,20818.5527,31.3319,2021-01-01,39.31
1224,62082693,002782.XSHE,45.3003,,4.2155,5.0833,19.9902,47694.1211,63.2424,42600.0,56.4876,2021-01-01,283.733
1225,62082977,002783.XSHE,187.7352,,2.199,2.1612,10.0566,37772.1523,37.961,32115.4941,32.2761,2021-01-01,75.9592
1226,62085806,002785.XSHE,-94.0598,,5.3357,3.6113,-322.5843,20000.0,33.22,16213.2109,26.9301,2021-01-01,-94.8427
1227,62082404,002786.XSHE,-18.6225,,3.0107,0.772,1784.6292,38124.0,25.9624,37974.0,25.8603,2021-01-01,-9.8811
1228,62082670,002787.XSHE,24.1243,,1.3189,1.1624,-17.1326,31597.4688,19.78,18658.6426,11.6803,2021-01-01,29.3352
1229,62082549,002788.XSHE,11.3188,,1.3473,0.2016,34.3531,38851.6719,30.8094,37951.6719,30.0957,2021-01-01,12.0401
1230,62082644,002789.XSHE,-149.7711,,1.996,1.002,288.4509,13804.0,24.4193,8610.5029,15.232000000000001,2021-01-01,111.2226
1231,62084117,002790.XSHE,18.5838,,1.4534,2.1893,30.7468,41847.3008,24.2714,25292.8008,14.6698,2021-01-01,13.3698
1232,62082835,002791.XSHE,68.929,,12.652999999999999,7.4684,288.8441,32154.0,463.0176,15643.6758,225.2689,2021-01-01,105.3942
1233,62082418,002792.XSHE,-1586.5176,,3.0189,4.0581,-13.0509,33784.0195,60.9802,17396.0469,31.3999,2021-01-01,241.8487
1234,62082947,002793.XSHE,26.3386,,3.6625,2.4073,597.1844,146722.2656,152.151,29142.0371,30.2203,2021-01-01,24.0005
1235,62084804,002795.XSHE,48.7506,,2.9619999999999997,3.1804,24.4847,20000.0,19.08,17754.1992,16.9375,2021-01-01,31.6946
1236,62084922,002796.XSHE,97.7639,,2.6363,2.3177,-169.6676,25242.6953,41.0446,21265.0039,34.5769,2021-01-01,42.9966
1237,62085441,002797.XSHE,57.5516,,3.0578,14.5188,28.4645,420240.0,418.1388,350240.0,348.4888,2021-01-01,81.4993
1238,62085605,002798.XSHE,14.6265,,1.9549,1.4669999999999999,27.4947,38894.5547,79.7338,22297.8223,45.7105,2021-01-01,14.0866
1239,62086158,002799.XSHE,43.1954,,5.7956,2.2472,59.6691,18000.0,37.782,18000.0,37.782,2021-01-01,56.7617
1240,62085163,002800.XSHE,110.2594,,3.0078,1.1555,90.9961,7468.0,14.3535,7161.7188,13.7648,2021-01-01,72.3951
1241,62083289,002801.XSHE,30.0841,,4.867,7.1313,-1357.7113,15308.7998,54.5299,7558.7202,26.9242,2021-01-01,32.9869
1242,62084772,002802.XSHE,27.7245,,4.7152,5.1354,138.8023,10834.6504,26.1873,5978.5898,14.4503,2021-01-01,29.6605
1243,62085941,002803.XSHE,23.1237,,7.0624,3.0025,33.214,37840.9297,121.9992,27764.7305,89.5135,2021-01-01,37.3936
1244,62083184,002805.XSHE,-844.1788,,3.3706,5.1037,226.5891,14537.0703,19.8431,9691.5488,13.229000000000001,2021-01-01,175.1726
1245,62083118,002806.XSHE,-240.6888,,1.5019999999999998,3.2058,212.525,17591.6074,18.7351,11144.6104,11.869000000000002,2021-01-01,54.7145
1246,62082758,002807.XSHE,9.0755,,0.8166,2.8003,-22.2979,217200.0938,92.9616,215391.0938,92.1874,2021-01-01,9.1797
1247,62082451,002808.XSHE,96.5571,,3.6826,5.6623,-217.4147,26880.0,21.6653,17137.2441,13.8126,2021-01-01,103.5181
1248,62082611,002809.XSHE,16.1043,,1.7512,1.7599,43.8994,20663.8359,22.2136,13183.8252,14.1726,2021-01-01,17.3295
1249,62082753,002810.XSHE,29.5541,,5.9981,5.5128,-504.3039,20082.7734,69.0847,18754.752,64.5163,2021-01-01,43.8294
1250,62084752,002811.XSHE,32.6488,,1.6123,1.0947,13.4763,27001.8809,23.7617,24353.9414,21.4315,2021-01-01,17.8279
1251,62085883,002812.XSHE,144.6462,,12.6469,34.288000000000004,24.0157,87896.7812,1246.2006,52887.4414,749.8381,2021-01-01,146.6399
1252,62085315,002813.XSHE,-8.149,,9.8084,3.7239999999999998,47.7653,12000.0,26.148000000000003,3455.6882,7.5299,2021-01-01,-7.425
1253,62085418,002815.XSHE,24.9477,,3.1858,3.0038,-52.7093,88254.6797,127.4398,42389.8398,61.2109,2021-01-01,24.2258
1254,62085024,002816.XSHE,-40.8984,,5.1356,17.0708,64.1094,10000.0,23.02,9741.54,22.425,2021-01-01,-33.6401
1255,62086126,002817.XSHE,47.2762,,2.6069,6.4348,37.4199,14733.9004,19.5519,9653.2803,12.8099,2021-01-01,49.9656
1256,62083161,002818.XSHE,15.2299,,2.0003,7.5201,-11.5874,75173.9297,106.2208,29837.875,42.1609,2021-01-01,13.259
1257,62085194,002819.XSHE,94.625,,9.5818,4.7323,739.1875,15946.3154,50.199,13923.6455,43.8316,2021-01-01,89.4613
1258,62082390,002820.XSHE,52.9161,,1.9824,5.6408,29.1763,20480.0,21.0534,20273.5723,20.8412,2021-01-01,24.886
1259,62086188,002821.XSHE,104.5972,,12.5523,25.906,31.8445,24251.4688,725.4585,22274.752,666.3269,2021-01-01,130.9814
1260,62082425,002822.XSHE,18.4633,,1.4025,0.9167,18.4202,72144.5859,46.1725,62984.2188,40.3099,2021-01-01,18.6473
1261,62082466,002823.XSHE,26.6271,,2.2077,1.6471,-58.6899,28707.6387,29.7985,15542.0977,16.1327,2021-01-01,45.4171
1262,62084062,002824.XSHE,100.5657,,3.5983,2.1837,-681.0605,18353.7031,29.0539,10753.665,17.0231,2021-01-01,279.5462
1263,62085238,002825.XSHE,24.5239,,2.7212,1.7452,14.5843,14694.1045,21.0273,8825.2295,12.6289,2021-01-01,49.5687
1264,62084455,002826.XSHE,48.2264,,2.8164,3.0713,105.5008,19176.9004,18.7167,13370.9365,13.05,2021-01-01,50.1398
1265,62082555,002827.XSHE,108.1339,,3.9017,5.0149,-21.6605,27600.0,29.4216,27600.0,29.4216,2021-01-01,122.6575
1266,62084096,002828.XSHE,61.4073,,1.7162,1.8188,-6.3001,20098.7598,16.883,15038.9092,12.6327,2021-01-01,38.8095
1267,62085590,002829.XSHE,76.7456,,6.8412,12.3145,103.1328,15695.4424,67.7729,8566.0352,36.9881,2021-01-01,564.0255
1268,62083350,002830.XSHE,73.3166,,2.2982,1.59,-16.8848,13334.0,14.254000000000001,6660.25,7.1198,2021-01-01,58.8224
1269,62082653,002831.XSHE,24.5725,,4.0043,2.469,83.3689,87709.8594,268.5676,41682.8828,127.633,2021-01-01,25.7017
1270,62083445,002832.XSHE,19.1694,,3.9551,4.5299,18.2293,52406.9727,85.1089,34130.6094,55.4281,2021-01-01,20.9315
1271,62083928,002833.XSHE,31.6666,,5.7814,6.2784,-73.4898,21644.2871,94.3042,12296.8037,53.5772,2021-01-01,30.9848
1272,62084290,002835.XSHE,40.1885,,3.7231,3.8861,40.9794,21967.792999999998,27.6575,11725.6562,14.7626,2021-01-01,88.54899999999999
1273,62085977,002836.XSHE,112.2167,,4.1214,5.2925,-21.3289,16000.0,15.712,16000.0,15.712,2021-01-01,59.7907
1274,62084936,002837.XSHE,31.2147,,4.1925,3.6338,58.2236,32223.6152,56.3913,23614.5664,41.3255,2021-01-01,35.2228
1275,62082999,002838.XSHE,12.7886,,6.0892,2.5877,32.9029,40702.75,104.7689,33696.6289,86.7351,2021-01-01,63.0414
1276,62083936,002839.XSHE,11.1462,,1.0503,2.6598,-44.0632,180795.7656,110.2854,132876.7656,81.0548,2021-01-01,11.5583
1277,62084292,002840.XSHE,35.2142,,2.795,0.5533,7.5785,44673.6094,46.7733,43440.8086,45.4825,2021-01-01,35.528
1278,62086391,002841.XSHE,47.9877,,11.3976,4.6618,39.8786,66820.7891,768.6395,40032.3008,460.4916,2021-01-01,47.7147
1279,62086381,002842.XSHE,30.8256,,3.0425,1.9217,-8.156,27364.1641,27.6378,23400.8105,23.6348,2021-01-01,41.4199
1280,62085265,002843.XSHE,36.0397,,2.9369,4.3748,-193.4058,21000.0,16.485,20999.6621,16.4847,2021-01-01,26.699
1281,62086415,002845.XSHE,30.410999999999998,,2.7885,0.6635,32.9427,23431.4297,63.3117,12012.8975,32.4588,2021-01-01,57.2678
1282,62082889,002846.XSHE,33.1716,,3.569,2.1198,59.4672,19892.9668,27.3329,13854.8047,19.0365,2021-01-01,34.2736
1283,62084630,002847.XSHE,62.9396,,15.0863,7.7061,231.8038,12950.0,142.7349,10957.3203,120.7716,2021-01-01,111.4798
1284,62083415,002848.XSHE,-16.9731,,3.1911,3.8293,58.9302,16715.0,18.3196,9871.4551,10.8191,2021-01-01,180.4462
1285,62082675,002849.XSHE,22.6981,,2.1642,1.3578,15.671,13244.9053,15.9998,9743.9658,11.7707,2021-01-01,24.5484
1286,62084341,002850.XSHE,115.7588,,5.6028,12.5048,2735.1821,23292.0449,218.9219,13001.2344,122.1986,2021-01-01,92.2512
1287,62083260,002851.XSHE,46.9121,,6.096,5.0819,85.8217,50190.7539,170.9497,38526.0352,131.2197,2021-01-01,47.3425
1288,62082763,002852.XSHE,57.2263,,2.6618,1.024,-39.4399,28900.0,52.6269,20634.0312,37.5746,2021-01-01,40.8482
1289,62083484,002853.XSHE,21.7624,,3.0218,2.5789999999999997,50.4923,15534.1504,38.0121,7434.2808,18.1917,2021-01-01,21.6948
1290,62082463,002855.XSHE,35.3923,,1.9139,0.9846,-38.6873,25094.4766,26.0732,24325.4473,25.2741,2021-01-01,46.327
1291,62082473,002856.XSHE,-68.8571,,2.3133,1.7598,22.3882,13531.2812,19.0385,7417.8721,10.4369,2021-01-01,-106.756
1292,62085166,002857.XSHE,50.9434,,3.072,6.335,21.0901,12800.0,14.784,9129.3369,10.5444,2021-01-01,46.3979
1293,62082343,002858.XSHE,1742.7515,,3.1632,4.7317,10.5305,12632.0,13.491,9547.2227,10.1964,2021-01-01,55.0074
1294,62082713,002859.XSHE,44.5894,,5.9551,8.0781,343.4889,41132.9492,104.2309,40290.8242,102.0969,2021-01-01,88.3676
1295,62085273,002860.XSHE,27.7761,,3.175,3.4307,-731.1964,19908.2148,29.6035,13457.7793,20.0117,2021-01-01,22.5299
1296,62086200,002861.XSHE,42.5128,,2.2955,2.0704,13.6737,12180.4404,24.4218,6833.6211,13.7014,2021-01-01,34.289
1297,62085305,002862.XSHE,-41.0992,,2.3405,4.5879,-22.7997,12000.0,12.84,11325.0,12.1177,2021-01-01,155.0646
1298,62085488,002863.XSHE,42.7376,,1.6048,0.9389,-26.5789,49879.3359,28.1818,40548.0781,22.9097,2021-01-01,49.3003
1299,62086257,002864.XSHE,27.302,,3.0765,3.4772,20.8871,8667.0,21.7715,5532.2363,13.897,2021-01-01,30.3313
1300,62082983,002865.XSHE,42.5079,,2.6039999999999996,2.5346,19.1983,12506.3076,22.4113,12125.4277,21.7288,2021-01-01,130.0931
1301,62082699,002866.XSHE,42.2886,,2.8981,3.0242,10.0297,28625.5879,50.5814,13071.502,23.0973,2021-01-01,68.0875
1302,62086114,002867.XSHE,22.9984,,3.8292,4.1236,19.5845,73081.5625,194.7624,72299.1484,192.6772,2021-01-01,19.6448
1303,62086311,002868.XSHE,31.9343,,2.7095,6.3939,24.5489,15541.583999999999,20.7325,15541.583999999999,20.7325,2021-01-01,36.3944
1304,62083926,002869.XSHE,6.0767,,2.6926,2.1799,-22.7784,18063.6094,60.6215,14916.8867,50.0611,2021-01-01,6.9261
1305,62085728,002870.XSHE,-56.7848,,3.5059,3.0172,-16.436,11067.0,27.4794,4842.0,12.0227,2021-01-01,-42.3279
1306,62082686,002871.XSHE,35.6163,,3.1024,5.8676,37.8818,11672.2002,20.1112,5642.2202,9.7215,2021-01-01,37.9572
1307,62085780,002872.XSHE,-5.4308,,0.5595,1.1498,19.1706,31800.0,15.0732,21503.8262,10.1928,2021-01-01,-6.7638
1308,62086149,002873.XSHE,30.2873,,2.5246,2.6238,-67.3248,11714.6885,19.0481,11318.5508,18.404,2021-01-01,26.6697
1309,62086034,002875.XSHE,-61.821000000000005,,1.8023,1.3384,10.6393,17037.5625,15.436,7932.7676,7.1871,2021-01-01,36.6501
1310,62083471,002876.XSHE,76.5031,,3.3392,3.5460000000000003,12.1965,12480.0,61.1395,9567.6514,46.8719,2021-01-01,119.2908
1311,62085439,002877.XSHE,47.0,,3.341,4.6956,-59.5761,33251.2969,23.8412,20434.0332,14.6512,2021-01-01,34.0064
1312,62086192,002878.XSHE,30.2555,,5.8789,2.3599,297.3148,22152.8262,45.5462,18731.0527,38.510999999999996,2021-01-01,39.6525
1313,62082767,002879.XSHE,19.5245,,1.9579,3.0735,-119.7593,19310.7637,28.9855,12962.6963,19.457,2021-01-01,19.8935
1314,62084888,002880.XSHE,42.5387,,5.0711,8.6926,43.7022,16200.0,77.8086,16141.3652,77.527,2021-01-01,45.4106
1315,62084614,002881.XSHE,171.1836,,6.5151,3.6621,61.3861,18453.9004,36.5756,10749.0996,21.3047,2021-01-01,149.5737
1316,62083869,002882.XSHE,20.1907,,2.0937,1.2274,239.6824,43290.0,39.6969,24652.5,22.6063,2021-01-01,14.1563
1317,62084667,002883.XSHE,26.1816,,3.1674,5.3547,-119.5,13025.7852,16.5558,8914.8887,11.3308,2021-01-01,25.3767
1318,62085180,002884.XSHE,17.6175,,3.2231,4.686,143.5362,25245.7012,60.3372,21217.959,50.7109,2021-01-01,22.1516
1319,62084910,002885.XSHE,54.2341,,3.3817,2.1603,-164.233,18000.0,27.684,10144.2559,15.6019,2021-01-01,53.1729
1320,62082647,002886.XSHE,43.4404,,2.8745,3.06,8.0942,13327.8545,31.3071,8478.2783,19.9155,2021-01-01,66.1455
1321,62084111,002887.XSHE,13.6232,,1.7523,4.1098,8.0953,31200.0,36.2232,16157.6025,18.759,2021-01-01,17.3329
1322,62083148,002888.XSHE,66.3331,,4.975,7.8772,26.5058,12467.6396,20.8085,6265.9937,10.4579,2021-01-01,79.5424
1323,62085151,002889.XSHE,18.76,,1.9299,0.4361,-69.1559,13810.1426,32.7024,9022.1807,21.3645,2021-01-01,21.6555
1324,62085126,002890.XSHE,76.5741,,2.9885,4.5885,-56.0506,6667.0,16.3008,4762.2759,11.6438,2021-01-01,190.5772
1325,62084306,002891.XSHE,87.3556,,6.6242,5.3141,18.9717,19607.5137,112.7236,17870.1816,102.7357,2021-01-01,142.6741
1326,62085792,002892.XSHE,33.6482,,4.6984,3.6364,47.9145,14212.0,32.5313,8316.5273,19.0365,2021-01-01,36.9444
1327,62084410,002893.XSHE,41.5269,,2.9016,1.8892,-9.9769,20505.7324,17.7375,12495.7178,10.8088,2021-01-01,37.5312
1328,62086101,002895.XSHE,29.8464,,1.8437,3.1415,7.0204,48842.3008,53.8731,40381.8008,44.5411,2021-01-01,29.8629
1329,62086014,002896.XSHE,28.1669,,3.2229,3.0039999999999996,51.8643,8000.0,22.008000000000003,8000.0,22.008000000000003,2021-01-01,41.9146
1330,62082328,002897.XSHE,27.8332,,3.5069999999999997,1.4928,28.1802,17067.1992,45.7742,15700.8145,42.1096,2021-01-01,104.2233
1331,62083815,002898.XSHE,-126.899,,2.6039,8.0235,34.2859,17600.0,16.4736,10098.5889,9.4523,2021-01-01,59.9406
1332,62086369,002899.XSHE,43.0657,,1.4576,1.7733,-13.3217,12000.0,15.624,11999.8496,15.6238,2021-01-01,30.9033
1333,62084870,002900.XSHE,60.278,,1.6563,2.0374,37.0173,31660.0059,29.2855,31660.0059,29.2855,2021-01-01,16.5283
1334,62084670,002901.XSHE,53.8742,,15.4151,19.8113,477.8296,40223.5781,296.5685,33998.1445,250.6683,2021-01-01,63.7109
1335,62085549,002902.XSHE,239.5407,,2.5899,1.7745,225.47400000000002,21000.0,27.489,13380.9375,17.5156,2021-01-01,101.9226
1336,62084626,002903.XSHE,45.57899999999999,,3.0615,9.7821,47.0065,15203.5,19.5669,8995.3125,11.577,2021-01-01,494.51599999999996
1337,62086195,002905.XSHE,-8.9316,,2.3239,4.9651,44.6963,37632.0,36.1267,34944.0,33.5462,2021-01-01,33.8883
1338,62082329,002906.XSHE,132.0821,,3.66,4.1614,61.6108,47310.0,127.5478,47011.957,126.7442,2021-01-01,171.2239
1339,62085607,002907.XSHE,42.5267,,5.0178,6.4143,23.3548,40170.0977,53.9083,28297.9941,37.9759,2021-01-01,31.7582
1340,62085073,002908.XSHE,32.4305,,3.6729,5.1914,-42.9729,20079.4668,27.3282,14313.3486,19.4805,2021-01-01,31.171
1341,62082800,002909.XSHE,19.527,,4.2808,2.1444,-177.3745,23380.2773,24.0817,21695.2715,22.3461,2021-01-01,28.1935
1342,62084803,002910.XSHE,111.56299999999999,,1.3606,2.9498,-56.5003,23368.0605,21.6388,12806.1953,11.8585,2021-01-01,42.1635
1343,62084435,002911.XSHE,22.4204,,3.0697,1.456,55.5691,55600.0,100.4136,55567.0742,100.3541,2021-01-01,24.4009
1344,62085462,002912.XSHE,38.5125,,6.2415,11.0018,171.9542,17447.1035,101.1234,12522.4961,72.5804,2021-01-01,34.2677
1345,62084376,002913.XSHE,30.9686,,3.4133,3.3073,90.9179,14786.8154,89.0314,14564.7842,87.6946,2021-01-01,33.2813
1346,62086248,002915.XSHE,-152.9271,,3.3977,3.1936,44.0371,20402.0449,33.0105,9028.5752,14.6082,2021-01-01,-60.3513
1347,62084680,002916.XSHE,36.1302,,7.4671,4.4627,194.8029,48932.4805,528.7644,48132.3711,520.1184,2021-01-01,42.8922
1348,62085241,002917.XSHE,35.8136,,3.3728,4.3703,50.9801,27134.4004,25.4792,18580.8008,17.4474,2021-01-01,41.5821
1349,62085307,002918.XSHE,25.8378,,4.1087,2.9384,-19.6448,40610.7891,131.1729,21052.8145,68.0006,2021-01-01,30.3115
1350,62086403,002919.XSHE,94.2949,,7.7337,7.6895,-70.4896,12213.5742,46.4116,6840.0493,25.9922,2021-01-01,201.1184
1351,62083988,002920.XSHE,98.9384,,10.458,7.5995,967.0469,55000.0,462.77,54985.0,462.6438,2021-01-01,158.4032
1352,62086379,002921.XSHE,23.5694,,2.1294,1.8445,8.0852,8160.0,15.9283,6249.5,12.199000000000002,2021-01-01,34.4047
1353,62085773,002922.XSHE,43.1744,,1.6526,1.8381,4.3014,17440.8594,23.4754,12540.8428,16.88,2021-01-01,40.9143
1354,62083516,002923.XSHE,22.8633,,2.9733,2.3082,1284.6259,18591.1504,29.9875,6197.1226,9.996,2021-01-01,25.2215
1355,62085739,002925.XSHE,29.1902,,6.6378,6.4077,101.434,45878.4453,295.13599999999997,16806.3496,108.1152,2021-01-01,30.3273
1356,62085748,002926.XSHE,17.8925,,1.5638,7.1894,7.9504,262500.0,327.6,177814.75,221.9128,2021-01-01,22.8846
1357,62083641,002927.XSHE,31.4178,,3.2338,3.6119,-355.874,22366.3691,27.1975,9350.4316,11.3701,2021-01-01,36.9594
1358,62086262,002928.XSHE,41.6888,,3.6676,2.7289,9.7628,101356.7656,128.2163,41872.4297,52.9686,2021-01-01,25.529
1359,62085327,002929.XSHE,23.0456,,1.7811,1.3053,102.9121,22074.6348,52.8908,7660.1372,18.3537,2021-01-01,22.9914
1360,62083805,002930.XSHE,45.7042,,4.5061,11.9754,326.5143,44399.4492,86.6233,17954.5645,35.0294,2021-01-01,59.4105
1361,62085270,002931.XSHE,39.1314,,4.4503,5.166,32.4447,14220.7998,25.6401,4340.6338,7.8262,2021-01-01,44.5131
1362,62085259,002932.XSHE,12.324000000000002,,4.3127,6.3824,23.2408,6900.5146,43.5008,3002.2197,18.926,2021-01-01,104.7562
1363,62083233,002933.XSHE,37.8879,,2.6147,13.8913,14.4004,11735.0,40.5327,5335.5884,18.4291,2021-01-01,29.5805
1364,62085542,002935.XSHE,53.146,,4.5956,6.7397,-750.6481,20800.6504,58.2002,10503.4551,29.3887,2021-01-01,52.2188
1365,62086028,002936.XSHE,11.2164,,0.8901,2.2654,37.5006,751412.5,335.13,165660.8125,73.8847,2021-01-01,10.2014
1366,62082976,002937.XSHE,29.358,,3.8035,3.7196,58.1009,29440.0,37.0944,9756.1992,12.2928,2021-01-01,26.8273
1367,62085374,002938.XSHE,44.1352,,5.712000000000001,4.293,-51.9606,231143.0781,1148.0876,48016.9727,238.5003,2021-01-01,39.256
1368,62085945,002939.XSHE,28.4625,,2.2463,6.5493,7.6042,310340.5312,399.4083,166418.0938,214.1801,2021-01-01,40.2561
1369,62085967,002940.XSHE,27.1632,,3.1338,3.1813,66.1082,9594.6816,39.6836,4350.0601,17.9918,2021-01-01,35.3466
1370,62085924,002941.XSHE,33.6311,,2.9296,1.1761,8.458,64500.0,70.95,19309.4004,21.2403,2021-01-01,38.0874
1371,62085538,002942.XSHE,18.8458,,3.2217,2.7768,762.3159,12000.0,33.948,3911.25,11.0649,2021-01-01,21.9692
1372,62082617,002943.XSHE,-132.518,,2.3355,5.4652,351.2303,10000.0,18.05,5285.2725,9.5399,2021-01-01,131.7198
1373,62083803,002945.XSHE,51.0834,,6.9798,27.3444,13.0775,270000.0,406.89,75478.9062,113.7467,2021-01-01,92.1261
1374,62084587,002946.XSHE,60.0539,,7.3531,2.4603,162.6757,85371.0703,150.3384,15931.6719,28.0557,2021-01-01,61.6817
1375,62083399,002947.XSHE,39.3379,,3.8723,8.8521,65.2682,12664.9512,52.2936,4868.8066,20.1033,2021-01-01,31.535999999999998
1376,62082502,002948.XSHE,11.3996,,1.2161,2.4654,1.4809999999999999,450969.0,267.4246,60505.2227,35.8796,2021-01-01,11.7044
1377,62083021,002949.XSHE,23.4803,,3.0157,2.3978,31.1918,19603.0,36.7556,9349.7002,17.5307,2021-01-01,26.9907
1378,62082552,002950.XSHE,12.0538,,4.6954,3.4485,22.4079,63326.5391,128.6162,22352.3203,45.3976,2021-01-01,39.4755
1379,62086222,002951.XSHE,27.6552,,3.8786,8.1165,199.0868,40500.0,52.083,7166.6665,9.2163,2021-01-01,28.8693
1380,62085425,002952.XSHE,26.9804,,3.0587,5.557,30.4002,16434.0,25.2262,6995.644,10.7383,2021-01-01,31.0528
1381,62086136,002953.XSHE,32.2922,,3.2751,2.1578,-32.2392,17387.9121,33.6108,5269.9448,10.1868,2021-01-01,30.9959
1382,62084620,002955.XSHE,40.8082,,1.7264,1.3205,-48.1007,23645.4453,51.7126,9724.6377,21.2678,2021-01-01,16.4625
1383,62082920,002956.XSHE,30.8244,,3.4215,4.5311,56.4323,16000.0,45.29600000000001,6982.5879,19.7677,2021-01-01,28.7761
1384,62086341,002957.XSHE,28.6962,,3.3521,4.2995,-10.4894,41183.7383,84.2207,15388.7207,31.4699,2021-01-01,32.1823
1385,62082688,002958.XSHE,9.6163,,1.0966,3.0686,5.8433,555555.5625,282.7778,269550.9688,137.2014,2021-01-01,10.0105
1386,62084213,002959.XSHE,41.8567,,9.4732,5.1035,-367.1927,15600.0,176.826,7622.9399,86.406,2021-01-01,65.9351
1387,62085763,002960.XSHE,22.1419,,3.0221,3.9212,16.9825,24621.0,92.1072,12120.3643,45.3423,2021-01-01,25.4279
1388,62084916,002961.XSHE,66.6903,,6.0732,10.5866,8.8122,44500.0,106.8,10868.0,26.0832,2021-01-01,88.4026
1389,62084766,002962.XSHE,29.9371,,2.5166,7.0609,84.2793,24469.9004,43.5809,10413.1436,18.5458,2021-01-01,27.4355
1390,62085473,002963.XSHE,56.5597,,1.6665,4.3112,-103.6192,15035.9932,27.576,6899.4531,12.6536,2021-01-01,12.7774
1391,62083923,002965.XSHE,31.4975,,2.8546,2.7321,92.0306,15070.0,48.3898,7495.0,24.0664,2021-01-01,31.9938
1392,62084150,002966.XSHE,10.1684,,0.8782,2.5047,-145.3479,333333.3438,256.0,162484.7969,124.7883,2021-01-01,10.3518
1393,62083960,002967.XSHE,108.7796,,12.4023,11.9225,135.9888,52907.1992,193.9049,18948.0938,69.4448,2021-01-01,114.4521
1394,62083189,002968.XSHE,45.6095,,6.5606,4.4578,18.1808,10746.4004,53.2484,4645.5942,23.0189,2021-01-01,50.9751
1395,62084318,002969.XSHE,54.8203,,2.616,2.455,67.2301,96033.3516,54.4509,44417.6953,25.1848,2021-01-01,31.6719
